GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)
1500000US250173741003,250173741003,"Block Group 3, Census Tract 3741, Middlesex County, Massachusetts",87344,14993
1500000US250173742001,250173742001,"Block Group 1, Census Tract 3742, Middlesex County, Massachusetts",130694,15600
1500000US250173742002,250173742002,"Block Group 2, Census Tract 3742, Middlesex County, Massachusetts",169637,30254
1500000US250173742003,250173742003,"Block Group 3, Census Tract 3742, Middlesex County, Massachusetts",171250,51069
1500000US250173743001,250173743001,"Block Group 1, Census Tract 3743, Middlesex County, Massachusetts",185139,85632
1500000US250173743002,250173743002,"Block Group 2, Census Tract 3743, Middlesex County, Massachusetts",163103,29541
1500000US250173743003,250173743003,"Block Group 3, Census Tract 3743, Middlesex County, Massachusetts",192188,53823
1500000US250173744001,250173744001,"Block Group 1, Census Tract 3744, Middlesex County, Massachusetts",,
1500000US250173744002,250173744002,"Block Group 2, Census Tract 3744, Middlesex County, Massachusetts",,
1500000US250173744003,250173744003,"Block Group 3, Census Tract 3744, Middlesex County, Massachusetts",204031,101853
1500000US250173744005,250173744005,"Block Group 5, Census Tract 3744, Middlesex County, Massachusetts",214000,126414
1500000US250173745001,250173745001,"Block Group 1, Census Tract 3745, Middlesex County, Massachusetts",159107,87584
1500000US250173745002,250173745002,"Block Group 2, Census Tract 3745, Middlesex County, Massachusetts",84643,24944
1500000US250173745003,250173745003,"Block Group 3, Census Tract 3745, Middlesex County, Massachusetts",104531,32345
1500000US250173745004,250173745004,"Block Group 4, Census Tract 3745, Middlesex County, Massachusetts",142500,46181
1500000US250173745005,250173745005,"Block Group 5, Census Tract 3745, Middlesex County, Massachusetts",145139,45573
1500000US250173746001,250173746001,"Block Group 1, Census Tract 3746, Middlesex County, Massachusetts",118958,18927
1500000US250173746002,250173746002,"Block Group 2, Census Tract 3746, Middlesex County, Massachusetts",80556,38672
1500000US250173746003,250173746003,"Block Group 3, Census Tract 3746, Middlesex County, Massachusetts",131417,14181
1500000US250173746004,250173746004,"Block Group 4, Census Tract 3746, Middlesex County, Massachusetts",77750,34437
1500000US250173747001,250173747001,"Block Group 1, Census Tract 3747, Middlesex County, Massachusetts",111083,12922
1500000US250173747002,250173747002,"Block Group 2, Census Tract 3747, Middlesex County, Massachusetts",103693,14763
1500000US250173748001,250173748001,"Block Group 1, Census Tract 3748, Middlesex County, Massachusetts",129138,12626
1500000US250173748002,250173748002,"Block Group 2, Census Tract 3748, Middlesex County, Massachusetts",78542,64316
1500000US250173748003,250173748003,"Block Group 3, Census Tract 3748, Middlesex County, Massachusetts",101705,97919
1500000US250173821001,250173821001,"Block Group 1, Census Tract 3821, Middlesex County, Massachusetts",111250,15871
1500000US250173821002,250173821002,"Block Group 2, Census Tract 3821, Middlesex County, Massachusetts",111923,61012
1500000US250173821003,250173821003,"Block Group 3, Census Tract 3821, Middlesex County, Massachusetts",112708,24883
1500000US250173821004,250173821004,"Block Group 4, Census Tract 3821, Middlesex County, Massachusetts",143835,11231
1500000US250173821005,250173821005,"Block Group 5, Census Tract 3821, Middlesex County, Massachusetts",107847,20700
1500000US250173822001,250173822001,"Block Group 1, Census Tract 3822, Middlesex County, Massachusetts",115525,27270
1500000US250173822002,250173822002,"Block Group 2, Census Tract 3822, Middlesex County, Massachusetts",109904,11346
1500000US250173822003,250173822003,"Block Group 3, Census Tract 3822, Middlesex County, Massachusetts",98563,46149
1500000US250173822004,250173822004,"Block Group 4, Census Tract 3822, Middlesex County, Massachusetts",142162,44557
1500000US250173823001,250173823001,"Block Group 1, Census Tract 3823, Middlesex County, Massachusetts",54667,17205
1500000US250173823002,250173823002,"Block Group 2, Census Tract 3823, Middlesex County, Massachusetts",102045,19921
1500000US250173823003,250173823003,"Block Group 3, Census Tract 3823, Middlesex County, Massachusetts",210592,28957
1500000US250173823004,250173823004,"Block Group 4, Census Tract 3823, Middlesex County, Massachusetts",143795,22869
1500000US250173824001,250173824001,"Block Group 1, Census Tract 3824, Middlesex County, Massachusetts",90938,40919
1500000US250173824002,250173824002,"Block Group 2, Census Tract 3824, Middlesex County, Massachusetts",45000,33727
1500000US250173824003,250173824003,"Block Group 3, Census Tract 3824, Middlesex County, Massachusetts",124643,20777
1500000US250173825001,250173825001,"Block Group 1, Census Tract 3825, Middlesex County, Massachusetts",125556,12297
1500000US250173825002,250173825002,"Block Group 2, Census Tract 3825, Middlesex County, Massachusetts",59899,7581
1500000US250173825003,250173825003,"Block Group 3, Census Tract 3825, Middlesex County, Massachusetts",94375,30181
1500000US250173826011,250173826011,"Block Group 1, Census Tract 3826.01, Middlesex County, Massachusetts",62115,24524
1500000US250173826012,250173826012,"Block Group 2, Census Tract 3826.01, Middlesex County, Massachusetts",49182,30605
1500000US250173826013,250173826013,"Block Group 3, Census Tract 3826.01, Middlesex County, Massachusetts",111250,50835
1500000US250173826022,250173826022,"Block Group 2, Census Tract 3826.02, Middlesex County, Massachusetts",146429,28870
1500000US250173826023,250173826023,"Block Group 3, Census Tract 3826.02, Middlesex County, Massachusetts",110114,43998
1500000US250173826024,250173826024,"Block Group 4, Census Tract 3826.02, Middlesex County, Massachusetts",98750,24462
1500000US250173831011,250173831011,"Block Group 1, Census Tract 3831.01, Middlesex County, Massachusetts",29659,17659
1500000US250173831012,250173831012,"Block Group 2, Census Tract 3831.01, Middlesex County, Massachusetts",31217,5845
1500000US250173831021,250173831021,"Block Group 1, Census Tract 3831.02, Middlesex County, Massachusetts",35768,8305
1500000US250173831022,250173831022,"Block Group 2, Census Tract 3831.02, Middlesex County, Massachusetts",31062,4831
1500000US250173832001,250173832001,"Block Group 1, Census Tract 3832, Middlesex County, Massachusetts",32104,29603
1500000US250173832002,250173832002,"Block Group 2, Census Tract 3832, Middlesex County, Massachusetts",69231,43351
1500000US250173832003,250173832003,"Block Group 3, Census Tract 3832, Middlesex County, Massachusetts",54667,17636
1500000US250173832004,250173832004,"Block Group 4, Census Tract 3832, Middlesex County, Massachusetts",78047,23895
1500000US250173833001,250173833001,"Block Group 1, Census Tract 3833, Middlesex County, Massachusetts",35521,11698
1500000US250173833002,250173833002,"Block Group 2, Census Tract 3833, Middlesex County, Massachusetts",66905,15314
1500000US250173834001,250173834001,"Block Group 1, Census Tract 3834, Middlesex County, Massachusetts",59096,36648
1500000US250173834002,250173834002,"Block Group 2, Census Tract 3834, Middlesex County, Massachusetts",55969,11339
1500000US250173834003,250173834003,"Block Group 3, Census Tract 3834, Middlesex County, Massachusetts",37429,24414
1500000US250173834004,250173834004,"Block Group 4, Census Tract 3834, Middlesex County, Massachusetts",106553,79329
1500000US250173835011,250173835011,"Block Group 1, Census Tract 3835.01, Middlesex County, Massachusetts",82788,17615
1500000US250173835012,250173835012,"Block Group 2, Census Tract 3835.01, Middlesex County, Massachusetts",18922,2811
1500000US250173835013,250173835013,"Block Group 3, Census Tract 3835.01, Middlesex County, Massachusetts",80278,34264
1500000US250173835021,250173835021,"Block Group 1, Census Tract 3835.02, Middlesex County, Massachusetts",80511,34223
1500000US250173835022,250173835022,"Block Group 2, Census Tract 3835.02, Middlesex County, Massachusetts",61250,28266
1500000US250173836001,250173836001,"Block Group 1, Census Tract 3836, Middlesex County, Massachusetts",99615,22628
1500000US250173836003,250173836003,"Block Group 3, Census Tract 3836, Middlesex County, Massachusetts",58924,33320
1500000US250173836004,250173836004,"Block Group 4, Census Tract 3836, Middlesex County, Massachusetts",56198,22951
1500000US250173837001,250173837001,"Block Group 1, Census Tract 3837, Middlesex County, Massachusetts",103631,38665
1500000US250173837002,250173837002,"Block Group 2, Census Tract 3837, Middlesex County, Massachusetts",77281,28447
1500000US250173837003,250173837003,"Block Group 3, Census Tract 3837, Middlesex County, Massachusetts",51285,15556
1500000US250173837004,250173837004,"Block Group 4, Census Tract 3837, Middlesex County, Massachusetts",81635,30089
1500000US250173838001,250173838001,"Block Group 1, Census Tract 3838, Middlesex County, Massachusetts",88125,21564
1500000US250173838002,250173838002,"Block Group 2, Census Tract 3838, Middlesex County, Massachusetts",120938,26072
1500000US250173838003,250173838003,"Block Group 3, Census Tract 3838, Middlesex County, Massachusetts",83250,21512
1500000US250173838004,250173838004,"Block Group 4, Census Tract 3838, Middlesex County, Massachusetts",111250,28027
1500000US250173838005,250173838005,"Block Group 5, Census Tract 3838, Middlesex County, Massachusetts",91500,31999
1500000US250173839011,250173839011,"Block Group 1, Census Tract 3839.01, Middlesex County, Massachusetts",92426,54012
1500000US250173839012,250173839012,"Block Group 2, Census Tract 3839.01, Middlesex County, Massachusetts",92171,9948
1500000US250173839013,250173839013,"Block Group 3, Census Tract 3839.01, Middlesex County, Massachusetts",93636,19499
1500000US250173839014,250173839014,"Block Group 4, Census Tract 3839.01, Middlesex County, Massachusetts",113623,7225
1500000US250173839015,250173839015,"Block Group 5, Census Tract 3839.01, Middlesex County, Massachusetts",98472,18452
1500000US250173839016,250173839016,"Block Group 6, Census Tract 3839.01, Middlesex County, Massachusetts",79500,36568
1500000US250173839021,250173839021,"Block Group 1, Census Tract 3839.02, Middlesex County, Massachusetts",162188,15998
1500000US250173839022,250173839022,"Block Group 2, Census Tract 3839.02, Middlesex County, Massachusetts",112625,34023
1500000US250173839023,250173839023,"Block Group 3, Census Tract 3839.02, Middlesex County, Massachusetts",114500,31696
1500000US250173840011,250173840011,"Block Group 1, Census Tract 3840.01, Middlesex County, Massachusetts",93618,10311
1500000US250173840021,250173840021,"Block Group 1, Census Tract 3840.02, Middlesex County, Massachusetts",54658,13091
1500000US250173840022,250173840022,"Block Group 2, Census Tract 3840.02, Middlesex County, Massachusetts",173651,73788
1500000US250173840023,250173840023,"Block Group 3, Census Tract 3840.02, Middlesex County, Massachusetts",84079,16096
1500000US250173851001,250173851001,"Block Group 1, Census Tract 3851, Middlesex County, Massachusetts",120357,20358
1500000US250173851002,250173851002,"Block Group 2, Census Tract 3851, Middlesex County, Massachusetts",151659,15362
1500000US250173851003,250173851003,"Block Group 3, Census Tract 3851, Middlesex County, Massachusetts",51056,10588
1500000US250173852011,250173852011,"Block Group 1, Census Tract 3852.01, Middlesex County, Massachusetts",57593,17869
1500000US250173852012,250173852012,"Block Group 2, Census Tract 3852.01, Middlesex County, Massachusetts",65212,20084
1500000US250173852021,250173852021,"Block Group 1, Census Tract 3852.02, Middlesex County, Massachusetts",96893,6498
1500000US250173852022,250173852022,"Block Group 2, Census Tract 3852.02, Middlesex County, Massachusetts",173289,26724
1500000US250173852023,250173852023,"Block Group 3, Census Tract 3852.02, Middlesex County, Massachusetts",121600,91241
1500000US250173852024,250173852024,"Block Group 4, Census Tract 3852.02, Middlesex County, Massachusetts",90879,17135
1500000US250173861001,250173861001,"Block Group 1, Census Tract 3861, Middlesex County, Massachusetts",125921,42045
1500000US250173861002,250173861002,"Block Group 2, Census Tract 3861, Middlesex County, Massachusetts",171250,34519
1500000US250173861003,250173861003,"Block Group 3, Census Tract 3861, Middlesex County, Massachusetts",158824,23934
1500000US250173871001,250173871001,"Block Group 1, Census Tract 3871, Middlesex County, Massachusetts",99722,17872
1500000US250173871002,250173871002,"Block Group 2, Census Tract 3871, Middlesex County, Massachusetts",62625,37040
1500000US250173871003,250173871003,"Block Group 3, Census Tract 3871, Middlesex County, Massachusetts",116016,11250
1500000US250173871004,250173871004,"Block Group 4, Census Tract 3871, Middlesex County, Massachusetts",106917,19663
1500000US250173872011,250173872011,"Block Group 1, Census Tract 3872.01, Middlesex County, Massachusetts",109503,6449
1500000US250173872013,250173872013,"Block Group 3, Census Tract 3872.01, Middlesex County, Massachusetts",71875,34651
1500000US250173872014,250173872014,"Block Group 4, Census Tract 3872.01, Middlesex County, Massachusetts",170278,68289
1500000US250173872021,250173872021,"Block Group 1, Census Tract 3872.02, Middlesex County, Massachusetts",128021,23454
1500000US250173872022,250173872022,"Block Group 2, Census Tract 3872.02, Middlesex County, Massachusetts",134688,30128
1500000US250173872023,250173872023,"Block Group 3, Census Tract 3872.02, Middlesex County, Massachusetts",117298,18557
1500000US250173881001,250173881001,"Block Group 1, Census Tract 3881, Middlesex County, Massachusetts",144792,28880
1500000US250173881002,250173881002,"Block Group 2, Census Tract 3881, Middlesex County, Massachusetts",150875,41586
1500000US250173881003,250173881003,"Block Group 3, Census Tract 3881, Middlesex County, Massachusetts",60250,22545
1500000US250173882001,250173882001,"Block Group 1, Census Tract 3882, Middlesex County, Massachusetts",69138,14137
1500000US250173882002,250173882002,"Block Group 2, Census Tract 3882, Middlesex County, Massachusetts",76696,12981
1500000US250173882003,250173882003,"Block Group 3, Census Tract 3882, Middlesex County, Massachusetts",58732,20006
1500000US250173883001,250173883001,"Block Group 1, Census Tract 3883, Middlesex County, Massachusetts",11583,1227
1500000US250173883002,250173883002,"Block Group 2, Census Tract 3883, Middlesex County, Massachusetts",31700,9644
1500000US250173883003,250173883003,"Block Group 3, Census Tract 3883, Middlesex County, Massachusetts",11465,3654
1500000US250173883004,250173883004,"Block Group 4, Census Tract 3883, Middlesex County, Massachusetts",43750,19520
1500000US250179800001,250179800001,"Block Group 1, Census Tract 9800, Middlesex County, Massachusetts",,
1500000US250214001001,250214001001,"Block Group 1, Census Tract 4001, Norfolk County, Massachusetts",103406,41631
1500000US250214001002,250214001002,"Block Group 2, Census Tract 4001, Norfolk County, Massachusetts",92566,54685
1500000US250214001003,250214001003,"Block Group 3, Census Tract 4001, Norfolk County, Massachusetts",88750,49628
1500000US250214001004,250214001004,"Block Group 4, Census Tract 4001, Norfolk County, Massachusetts",51285,32836
1500000US250214002002,250214002002,"Block Group 2, Census Tract 4002, Norfolk County, Massachusetts",66982,10290
1500000US250214002003,250214002003,"Block Group 3, Census Tract 4002, Norfolk County, Massachusetts",84327,35080
1500000US250214003001,250214003001,"Block Group 1, Census Tract 4003, Norfolk County, Massachusetts",135625,34808
1500000US250214003002,250214003002,"Block Group 2, Census Tract 4003, Norfolk County, Massachusetts",84886,21676
1500000US250214003003,250214003003,"Block Group 3, Census Tract 4003, Norfolk County, Massachusetts",130964,7541
1500000US250214004001,250214004001,"Block Group 1, Census Tract 4004, Norfolk County, Massachusetts",51214,25266
1500000US250214004002,250214004002,"Block Group 2, Census Tract 4004, Norfolk County, Massachusetts",95417,27616
1500000US250214004003,250214004003,"Block Group 3, Census Tract 4004, Norfolk County, Massachusetts",120625,26492
1500000US250214005001,250214005001,"Block Group 1, Census Tract 4005, Norfolk County, Massachusetts",108929,34154
1500000US250214005002,250214005002,"Block Group 2, Census Tract 4005, Norfolk County, Massachusetts",65313,38033
1500000US250214005003,250214005003,"Block Group 3, Census Tract 4005, Norfolk County, Massachusetts",114000,35598
1500000US250214006001,250214006001,"Block Group 1, Census Tract 4006, Norfolk County, Massachusetts",93972,24715
1500000US250214006002,250214006002,"Block Group 2, Census Tract 4006, Norfolk County, Massachusetts",77974,26595
1500000US250214006003,250214006003,"Block Group 3, Census Tract 4006, Norfolk County, Massachusetts",198750,128405
1500000US250214007001,250214007001,"Block Group 1, Census Tract 4007, Norfolk County, Massachusetts",98333,18613
1500000US250214007002,250214007002,"Block Group 2, Census Tract 4007, Norfolk County, Massachusetts",142614,47566
1500000US250214007003,250214007003,"Block Group 3, Census Tract 4007, Norfolk County, Massachusetts",142379,38311
1500000US250214008001,250214008001,"Block Group 1, Census Tract 4008, Norfolk County, Massachusetts",120233,17017
1500000US250214008002,250214008002,"Block Group 2, Census Tract 4008, Norfolk County, Massachusetts",104914,14544
1500000US250214008003,250214008003,"Block Group 3, Census Tract 4008, Norfolk County, Massachusetts",66518,13496
1500000US250214009001,250214009001,"Block Group 1, Census Tract 4009, Norfolk County, Massachusetts",56542,10501
1500000US250214009003,250214009003,"Block Group 3, Census Tract 4009, Norfolk County, Massachusetts",87455,34041
1500000US250214010001,250214010001,"Block Group 1, Census Tract 4010, Norfolk County, Massachusetts",122639,19781
1500000US250214010002,250214010002,"Block Group 2, Census Tract 4010, Norfolk County, Massachusetts",129444,23224
1500000US250214010003,250214010003,"Block Group 3, Census Tract 4010, Norfolk County, Massachusetts",49534,14587
1500000US250214011001,250214011001,"Block Group 1, Census Tract 4011, Norfolk County, Massachusetts",144167,42441
1500000US250214011002,250214011002,"Block Group 2, Census Tract 4011, Norfolk County, Massachusetts",203350,69088
1500000US250214011003,250214011003,"Block Group 3, Census Tract 4011, Norfolk County, Massachusetts",152604,44199
1500000US250214012001,250214012001,"Block Group 1, Census Tract 4012, Norfolk County, Massachusetts",107361,42251
1500000US250214012002,250214012002,"Block Group 2, Census Tract 4012, Norfolk County, Massachusetts",166029,39224
1500000US250214012003,250214012003,"Block Group 3, Census Tract 4012, Norfolk County, Massachusetts",97260,34795
1500000US250214012004,250214012004,"Block Group 4, Census Tract 4012, Norfolk County, Massachusetts",118396,69076
1500000US250214021011,250214021011,"Block Group 1, Census Tract 4021.01, Norfolk County, Massachusetts",72202,9819
1500000US250214021012,250214021012,"Block Group 2, Census Tract 4021.01, Norfolk County, Massachusetts",87829,26940
1500000US250214021013,250214021013,"Block Group 3, Census Tract 4021.01, Norfolk County, Massachusetts",63281,45172
1500000US250214021014,250214021014,"Block Group 4, Census Tract 4021.01, Norfolk County, Massachusetts",63750,18919
1500000US250214021021,250214021021,"Block Group 1, Census Tract 4021.02, Norfolk County, Massachusetts",80781,18291
1500000US250214021022,250214021022,"Block Group 2, Census Tract 4021.02, Norfolk County, Massachusetts",69375,22588
1500000US250214021023,250214021023,"Block Group 3, Census Tract 4021.02, Norfolk County, Massachusetts",56895,19244
1500000US250214021024,250214021024,"Block Group 4, Census Tract 4021.02, Norfolk County, Massachusetts",64118,18384
1500000US250214022001,250214022001,"Block Group 1, Census Tract 4022, Norfolk County, Massachusetts",67303,20230
1500000US250214022002,250214022002,"Block Group 2, Census Tract 4022, Norfolk County, Massachusetts",87647,9644
1500000US250214023001,250214023001,"Block Group 1, Census Tract 4023, Norfolk County, Massachusetts",91250,30303
1500000US250214023002,250214023002,"Block Group 2, Census Tract 4023, Norfolk County, Massachusetts",106071,32067
1500000US250214023003,250214023003,"Block Group 3, Census Tract 4023, Norfolk County, Massachusetts",103036,21973
1500000US250214024001,250214024001,"Block Group 1, Census Tract 4024, Norfolk County, Massachusetts",83860,44261
1500000US250214024002,250214024002,"Block Group 2, Census Tract 4024, Norfolk County, Massachusetts",145455,32532
1500000US250214024003,250214024003,"Block Group 3, Census Tract 4024, Norfolk County, Massachusetts",141071,58340
1500000US250214024004,250214024004,"Block Group 4, Census Tract 4024, Norfolk County, Massachusetts",100515,21905
1500000US250214024005,250214024005,"Block Group 5, Census Tract 4024, Norfolk County, Massachusetts",77063,56096
1500000US250214024006,250214024006,"Block Group 6, Census Tract 4024, Norfolk County, Massachusetts",62192,35497
1500000US250214025001,250214025001,"Block Group 1, Census Tract 4025, Norfolk County, Massachusetts",85096,29173
1500000US250214025002,250214025002,"Block Group 2, Census Tract 4025, Norfolk County, Massachusetts",107404,11583
1500000US250214031001,250214031001,"Block Group 1, Census Tract 4031, Norfolk County, Massachusetts",157232,46779
1500000US250214031002,250214031002,"Block Group 2, Census Tract 4031, Norfolk County, Massachusetts",102000,62824
1500000US250214031003,250214031003,"Block Group 3, Census Tract 4031, Norfolk County, Massachusetts",178092,83581
1500000US250214031004,250214031004,"Block Group 4, Census Tract 4031, Norfolk County, Massachusetts",188839,32997
1500000US250214031005,250214031005,"Block Group 5, Census Tract 4031, Norfolk County, Massachusetts",111635,56948
1500000US250214031006,250214031006,"Block Group 6, Census Tract 4031, Norfolk County, Massachusetts",149375,47851
1500000US250214031007,250214031007,"Block Group 7, Census Tract 4031, Norfolk County, Massachusetts",194940,29972
1500000US250214033001,250214033001,"Block Group 1, Census Tract 4033, Norfolk County, Massachusetts",118967,6008
1500000US250214033002,250214033002,"Block Group 2, Census Tract 4033, Norfolk County, Massachusetts",161429,27209
1500000US250214033003,250214033003,"Block Group 3, Census Tract 4033, Norfolk County, Massachusetts",185893,107022
1500000US250214034001,250214034001,"Block Group 1, Census Tract 4034, Norfolk County, Massachusetts",211094,103706
1500000US250214034002,250214034002,"Block Group 2, Census Tract 4034, Norfolk County, Massachusetts",181827,58376
1500000US250214034003,250214034003,"Block Group 3, Census Tract 4034, Norfolk County, Massachusetts",45903,42283
1500000US250214034004,250214034004,"Block Group 4, Census Tract 4034, Norfolk County, Massachusetts",132500,44203
1500000US250214034005,250214034005,"Block Group 5, Census Tract 4034, Norfolk County, Massachusetts",57500,16052
1500000US250214035001,250214035001,"Block Group 1, Census Tract 4035, Norfolk County, Massachusetts",97120,19025
1500000US250214035002,250214035002,"Block Group 2, Census Tract 4035, Norfolk County, Massachusetts",121141,55083
1500000US250214035003,250214035003,"Block Group 3, Census Tract 4035, Norfolk County, Massachusetts",121000,29000
1500000US250214041001,250214041001,"Block Group 1, Census Tract 4041, Norfolk County, Massachusetts",153875,48636
1500000US250214041002,250214041002,"Block Group 2, Census Tract 4041, Norfolk County, Massachusetts",125750,34629
1500000US250214041003,250214041003,"Block Group 3, Census Tract 4041, Norfolk County, Massachusetts",152625,30432
1500000US250214042011,250214042011,"Block Group 1, Census Tract 4042.01, Norfolk County, Massachusetts",182917,75421
1500000US250214042012,250214042012,"Block Group 2, Census Tract 4042.01, Norfolk County, Massachusetts",208281,48786
1500000US250214042013,250214042013,"Block Group 3, Census Tract 4042.01, Norfolk County, Massachusetts",187361,43763
1500000US250214042014,250214042014,"Block Group 4, Census Tract 4042.01, Norfolk County, Massachusetts",86563,41468
1500000US250214042021,250214042021,"Block Group 1, Census Tract 4042.02, Norfolk County, Massachusetts",159516,37570
1500000US250214042022,250214042022,"Block Group 2, Census Tract 4042.02, Norfolk County, Massachusetts",198977,47192
1500000US250214042023,250214042023,"Block Group 3, Census Tract 4042.02, Norfolk County, Massachusetts",183155,12719
1500000US250214043011,250214043011,"Block Group 1, Census Tract 4043.01, Norfolk County, Massachusetts",,
1500000US250214043012,250214043012,"Block Group 2, Census Tract 4043.01, Norfolk County, Massachusetts",178529,78347
1500000US250214043013,250214043013,"Block Group 3, Census Tract 4043.01, Norfolk County, Massachusetts",218750,79105
1500000US250214043014,250214043014,"Block Group 4, Census Tract 4043.01, Norfolk County, Massachusetts",171250,36684
1500000US250214043015,250214043015,"Block Group 5, Census Tract 4043.01, Norfolk County, Massachusetts",172500,52199
1500000US250214043021,250214043021,"Block Group 1, Census Tract 4043.02, Norfolk County, Massachusetts",144667,29279
1500000US250214043022,250214043022,"Block Group 2, Census Tract 4043.02, Norfolk County, Massachusetts",156875,30769
1500000US250214043023,250214043023,"Block Group 3, Census Tract 4043.02, Norfolk County, Massachusetts",125700,13624
1500000US250214044001,250214044001,"Block Group 1, Census Tract 4044, Norfolk County, Massachusetts",110278,49336
1500000US250214044002,250214044002,"Block Group 2, Census Tract 4044, Norfolk County, Massachusetts",196250,105774
1500000US250214044003,250214044003,"Block Group 3, Census Tract 4044, Norfolk County, Massachusetts",,
1500000US250214044004,250214044004,"Block Group 4, Census Tract 4044, Norfolk County, Massachusetts",135208,28489
1500000US250214044005,250214044005,"Block Group 5, Census Tract 4044, Norfolk County, Massachusetts",185688,47349
1500000US250214051001,250214051001,"Block Group 1, Census Tract 4051, Norfolk County, Massachusetts",185208,65649
1500000US250214051002,250214051002,"Block Group 2, Census Tract 4051, Norfolk County, Massachusetts",192813,29180
1500000US250214051003,250214051003,"Block Group 3, Census Tract 4051, Norfolk County, Massachusetts",168750,56526
1500000US250214051004,250214051004,"Block Group 4, Census Tract 4051, Norfolk County, Massachusetts",187083,118804
1500000US250214061011,250214061011,"Block Group 1, Census Tract 4061.01, Norfolk County, Massachusetts",100676,17537
1500000US250214061012,250214061012,"Block Group 2, Census Tract 4061.01, Norfolk County, Massachusetts",234000,34499
1500000US250214061013,250214061013,"Block Group 3, Census Tract 4061.01, Norfolk County, Massachusetts",125938,17158
1500000US250214061021,250214061021,"Block Group 1, Census Tract 4061.02, Norfolk County, Massachusetts",150405,25031
1500000US250214061022,250214061022,"Block Group 2, Census Tract 4061.02, Norfolk County, Massachusetts",98477,23094
1500000US250214061023,250214061023,"Block Group 3, Census Tract 4061.02, Norfolk County, Massachusetts",158173,75569
1500000US250214061024,250214061024,"Block Group 4, Census Tract 4061.02, Norfolk County, Massachusetts",185625,35920
1500000US250214071001,250214071001,"Block Group 1, Census Tract 4071, Norfolk County, Massachusetts",100234,46119
1500000US250214071002,250214071002,"Block Group 2, Census Tract 4071, Norfolk County, Massachusetts",80333,43220
1500000US250214071003,250214071003,"Block Group 3, Census Tract 4071, Norfolk County, Massachusetts",74912,31524
1500000US250214071004,250214071004,"Block Group 4, Census Tract 4071, Norfolk County, Massachusetts",96429,35960
1500000US250214071005,250214071005,"Block Group 5, Census Tract 4071, Norfolk County, Massachusetts",102731,31886
1500000US250214081011,250214081011,"Block Group 1, Census Tract 4081.01, Norfolk County, Massachusetts",106538,34419
1500000US250214081012,250214081012,"Block Group 2, Census Tract 4081.01, Norfolk County, Massachusetts",92692,31993
1500000US250214081013,250214081013,"Block Group 3, Census Tract 4081.01, Norfolk County, Massachusetts",159259,19126
1500000US250214081014,250214081014,"Block Group 4, Census Tract 4081.01, Norfolk County, Massachusetts",122782,21368
1500000US250214081021,250214081021,"Block Group 1, Census Tract 4081.02, Norfolk County, Massachusetts",80714,19432
1500000US250214081022,250214081022,"Block Group 2, Census Tract 4081.02, Norfolk County, Massachusetts",100042,24162
1500000US250214081023,250214081023,"Block Group 3, Census Tract 4081.02, Norfolk County, Massachusetts",106000,22151
1500000US250214081024,250214081024,"Block Group 4, Census Tract 4081.02, Norfolk County, Massachusetts",110000,25895
1500000US250214091011,250214091011,"Block Group 1, Census Tract 4091.01, Norfolk County, Massachusetts",150313,23328
1500000US250214091012,250214091012,"Block Group 2, Census Tract 4091.01, Norfolk County, Massachusetts",141964,49775
1500000US250214091013,250214091013,"Block Group 3, Census Tract 4091.01, Norfolk County, Massachusetts",95893,21346
1500000US250214091021,250214091021,"Block Group 1, Census Tract 4091.02, Norfolk County, Massachusetts",126875,23475
1500000US250214091022,250214091022,"Block Group 2, Census Tract 4091.02, Norfolk County, Massachusetts",155200,11683
1500000US250214101001,250214101001,"Block Group 1, Census Tract 4101, Norfolk County, Massachusetts",99408,71904
1500000US250214101002,250214101002,"Block Group 2, Census Tract 4101, Norfolk County, Massachusetts",49653,10541
1500000US250214101003,250214101003,"Block Group 3, Census Tract 4101, Norfolk County, Massachusetts",78750,21227
1500000US250214101004,250214101004,"Block Group 4, Census Tract 4101, Norfolk County, Massachusetts",136302,16901
1500000US250214103001,250214103001,"Block Group 1, Census Tract 4103, Norfolk County, Massachusetts",111442,11303
1500000US250214103002,250214103002,"Block Group 2, Census Tract 4103, Norfolk County, Massachusetts",97386,18874
1500000US250214104001,250214104001,"Block Group 1, Census Tract 4104, Norfolk County, Massachusetts",101027,12771
1500000US250214104002,250214104002,"Block Group 2, Census Tract 4104, Norfolk County, Massachusetts",105139,31119
1500000US250214104003,250214104003,"Block Group 3, Census Tract 4104, Norfolk County, Massachusetts",134583,72358
1500000US250214104004,250214104004,"Block Group 4, Census Tract 4104, Norfolk County, Massachusetts",72559,12972
1500000US250214104005,250214104005,"Block Group 5, Census Tract 4104, Norfolk County, Massachusetts",65215,10797
1500000US250214111001,250214111001,"Block Group 1, Census Tract 4111, Norfolk County, Massachusetts",101538,20252
1500000US250214111002,250214111002,"Block Group 2, Census Tract 4111, Norfolk County, Massachusetts",116000,21641
1500000US250214111003,250214111003,"Block Group 3, Census Tract 4111, Norfolk County, Massachusetts",58649,15371
1500000US250214111004,250214111004,"Block Group 4, Census Tract 4111, Norfolk County, Massachusetts",105089,52924
